team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
2 Worlds FC,1513.468,75.673,5.0,30.27,107,85,5,22,82,5,11,3,2,3,2,10,79.53,0,2,0,3,1,2,0,3,3,1,33.33,10,12,9,1,11.11,3,1,1,1,100.0,2,0,0,2,8,2,0,4.9,5.18,4.1,4.37,5.32,4.79,0.421,2025-03-28T04:51:35.069520+00:00,872,2_Worlds_FC_20251208181114_872,1,4.79
Lakeside Athletic,3496.142,463.938,13.27,64.46,199,136,13,63,150,29,3,4,4,4,6,19,68.49,1,5,1,7,3,4,0,7,18,10,55.56,2,3,5,1,20.0,0,3,17,7,41.18,7,10,1,1,2,1,0,5.08,4.88,4.58,4.27,6.18,4.92,0.436,2025-01-30T14:00:14.070523+00:00,724,Lakeside_Athletic_20251208181114_724,1,4.92
Riverside FC,2105.958,193.116,9.17,40.08,141,118,10,23,96,14,5,1,2,15,7,7,84.02,0,2,0,2,1,1,0,2,5,2,40.0,9,16,11,1,9.09,0,1,2,0,0.0,3,0,0,1,6,1,0,4.19,4.39,5.04,3.65,6.09,4.53,0.392,2025-09-04T13:56:35.070523+00:00,66,Riverside_FC_20251208181114_66,1,4.53
Highland Wanderers,2797.758,680.135,24.31,53.13,95,74,7,21,60,13,7,3,2,5,4,8,78.32,0,2,0,3,1,2,0,3,7,4,57.14,13,5,11,2,18.18,2,0,20,7,35.0,5,15,1,1,3,2,0,4.28,5.37,5.43,5.12,5.34,5.04,0.449,2025-05-20T05:03:44.070523+00:00,913,Highland_Wanderers_20251208181114_913,1,5.04
Riverside FC,3126.58,707.232,22.62,60.51,139,102,7,37,101,17,15,4,3,0,0,6,73.06,0,4,0,4,2,2,0,3,14,8,57.14,7,4,6,2,33.33,0,0,30,15,50.0,9,21,0,1,0,1,0,3.88,5.89,4.64,4.59,6.11,4.92,0.436,2025-09-27T11:36:47.070523+00:00,903,Riverside_FC_20251208181114_903,1,4.92
Highland Wanderers,1559.696,248.927,15.96,30.21,49,37,4,12,41,8,3,3,1,0,0,1,75.03,0,1,0,4,1,3,0,3,5,3,60.0,8,4,6,1,16.67,0,0,15,10,66.67,5,10,0,1,11,2,0,4.43,4.34,4.89,3.82,5.88,4.56,0.396,2025-05-01T00:39:39.070523+00:00,933,Highland_Wanderers_20251208181114_933,1,4.56
Highland Wanderers,2234.119,625.106,27.98,43.99,99,81,8,18,70,10,6,2,1,3,7,7,82.17,0,2,0,2,1,1,0,2,6,4,66.67,5,4,10,2,20.0,0,0,19,11,57.89,0,19,0,2,5,0,0,5.18,4.58,5.09,4.09,7.37,5.06,0.451,2025-07-13T12:36:08.070523+00:00,423,Highland_Wanderers_20251208181114_423,1,5.06
San Beda University,2316.086,440.983,19.04,44.78,127,89,14,38,87,15,11,4,3,3,4,10,70.15,1,3,1,5,2,3,1,6,12,7,58.33,7,5,5,1,20.0,1,1,10,5,50.0,4,6,1,1,7,2,0,6.35,5.58,4.56,4.81,5.58,5.48,0.498,2025-05-12T07:52:21.070523+00:00,414,San_Beda_University_20251208181114_414,1,5.48
2 Worlds FC,3803.161,790.297,20.78,74.45,205,154,18,51,132,11,16,8,7,12,20,19,75.08,0,5,1,7,3,4,0,6,6,3,50.0,7,2,3,0,0.0,0,1,46,28,60.87,29,17,0,0,5,0,0,5.34,3.75,6.09,3.98,7.42,5.06,0.451,2025-01-14T23:35:10.070523+00:00,130,2_Worlds_FC_20251208181114_130,1,5.06
Ateneo de Manila University,3049.915,437.663,14.35,60.56,52,38,5,14,37,8,2,1,1,2,1,6,73.74,0,0,0,7,3,4,1,6,15,10,66.67,6,1,5,1,20.0,0,1,0,0,23.9,0,0,0,3,6,1,0,4.67,5.25,3.94,4.69,6.72,4.89,0.432,2025-08-22T07:45:07.071519+00:00,635,Ateneo_de_Manila_University_20251208181114_635,1,4.89
Riverside FC,2217.936,398.563,17.97,42.81,72,45,5,27,48,12,6,3,2,0,0,5,62.59,0,0,0,3,1,2,0,5,9,5,55.56,2,6,6,1,16.67,2,1,27,15,55.56,8,19,0,2,5,0,0,3.82,4.84,4.27,4.63,6.96,4.62,0.402,2025-07-20T21:17:40.071519+00:00,562,Riverside_FC_20251208181114_562,1,4.62
Adamson University,2722.839,561.994,20.64,52.84,103,70,14,33,68,19,4,4,2,3,3,1,67.77,0,3,0,7,3,4,1,6,9,4,44.44,9,2,6,2,33.33,1,1,17,8,47.06,3,14,0,3,4,0,0,3.5,5.76,5.35,4.2,6.93,4.94,0.438,2025-08-17T20:20:21.071519+00:00,121,Adamson_University_20251208181114_121,1,4.94
University of the Philippines,2262.154,332.989,14.72,44.92,113,84,7,29,69,19,11,3,4,3,4,8,74.13,1,2,1,5,3,2,0,6,0,0,81.67,7,11,2,0,0.0,1,2,21,10,47.62,5,16,2,1,9,2,0,4.49,4.81,4.38,3.81,6.37,4.65,0.406,2025-01-07T12:18:20.071519+00:00,34,University_of_the_Philippines_20251208181114_34,1,4.65
Ateneo de Manila University,2774.573,597.643,21.54,52.24,93,68,9,25,67,23,0,3,1,0,0,7,73.07,0,2,1,3,1,2,0,4,0,0,61.56,2,7,2,0,0.0,0,0,17,8,47.06,4,13,0,2,8,0,0,6.01,4.53,5.31,3.72,6.82,5.22,0.469,2025-11-30T13:15:33.071519+00:00,155,Ateneo_de_Manila_University_20251208181114_155,1,5.22
Lyceum,996.824,207.339,20.8,18.92,47,32,8,15,31,5,2,2,2,1,4,4,67.73,0,1,0,2,1,1,0,2,4,2,50.0,8,13,14,3,21.43,2,0,12,6,50.0,1,11,1,1,8,1,0,4.04,5.43,4.96,4.62,6.58,4.95,0.439,2025-06-22T16:18:58.071519+00:00,928,Lyceum_20251208181114_928,1,4.95
Riverside FC,1484.747,74.237,5.0,29.18,88,65,6,23,64,8,7,3,1,2,4,7,73.72,0,1,0,3,1,2,0,2,0,0,38.68,14,6,16,4,25.0,1,0,4,2,50.0,1,3,0,0,11,0,0,4.61,5.29,4.55,4.77,7.17,5.07,0.452,2025-10-25T01:35:47.071519+00:00,612,Riverside_FC_20251208181114_612,1,5.07
Far Eastern University,1482.145,366.09,24.7,28.49,64,56,4,8,48,6,3,2,2,1,2,4,87.22,0,1,0,3,1,2,0,4,1,1,100.0,10,7,4,0,0.0,0,0,0,0,50.76,0,0,0,1,5,0,0,4.95,4.97,5.11,3.54,7.27,5.02,0.447,2025-09-07T11:48:58.071519+00:00,400,Far_Eastern_University_20251208181114_400,1,5.02
Highland Wanderers,3379.694,348.108,10.3,65.6,160,118,10,42,102,14,15,4,3,10,12,15,74.05,0,2,0,4,2,2,0,2,12,8,66.67,2,6,11,4,36.36,0,2,1,0,0.0,2,0,0,1,7,2,0,4.33,4.84,5.59,3.57,5.67,4.75,0.417,2025-10-03T22:30:37.072519+00:00,159,Highland_Wanderers_20251208181114_159,1,4.75
San Beda University,3759.118,923.239,24.56,74.67,188,137,20,51,141,21,16,7,4,0,0,0,72.99,0,3,0,7,1,6,1,6,17,12,70.59,2,0,4,1,25.0,1,1,18,12,66.67,4,14,0,3,3,0,0,5.22,5.51,4.36,3.72,7.99,5.2,0.467,2025-05-15T20:28:41.072519+00:00,872,San_Beda_University_20251208181114_872,1,5.2
Northbridge FC,1826.659,273.086,14.95,35.3,85,63,7,22,65,7,7,2,2,1,1,5,74.2,0,0,0,3,1,2,0,4,5,2,40.0,11,7,5,1,20.0,1,0,12,6,50.0,2,10,0,0,11,0,0,4.81,4.88,4.76,3.47,7.64,4.92,0.436,2025-03-21T07:58:48.072519+00:00,15,Northbridge_FC_20251208181114_15,1,4.92
Adamson University,2268.267,191.895,8.46,44.72,76,50,7,26,52,12,7,0,2,1,1,7,66.02,0,1,0,5,2,3,1,5,6,3,50.0,11,8,8,3,37.5,0,0,25,15,60.0,3,22,1,1,1,0,0,4.65,6.91,4.81,4.95,7.34,5.63,0.514,2025-01-25T05:53:00.072519+00:00,491,Adamson_University_20251208181114_491,1,5.63
Brookside United,3532.717,1071.473,30.33,67.93,120,84,12,36,93,17,3,4,3,0,0,8,69.9,0,3,0,7,3,4,0,8,5,3,60.0,5,0,6,1,16.67,1,0,36,16,44.44,11,25,2,3,2,2,0,5.05,4.49,4.92,4.22,5.83,4.83,0.426,2025-11-15T07:11:22.072519+00:00,299,Brookside_United_20251208181114_299,1,4.83
Highland Wanderers,3062.374,474.055,15.48,60.19,151,109,15,42,101,17,9,6,2,8,7,10,72.21,1,3,1,6,2,4,0,6,6,4,66.67,4,1,11,3,27.27,0,2,23,17,73.91,6,17,0,1,5,0,0,5.5,5.06,5.65,4.55,6.89,5.41,0.49,2025-03-10T15:26:23.072519+00:00,799,Highland_Wanderers_20251208181114_799,1,5.41
Lyceum,1915.482,241.734,12.62,36.75,90,69,7,21,64,10,2,4,2,3,5,2,76.27,0,1,0,5,2,3,0,6,2,1,50.0,7,10,10,1,10.0,0,0,24,13,54.17,7,17,0,1,8,1,0,4.3,4.31,4.47,3.34,6.89,4.46,0.384,2025-01-19T02:37:11.072519+00:00,340,Lyceum_20251208181114_340,1,4.46
Adamson University,2608.2,574.065,22.01,48.2,145,113,9,32,113,27,4,6,3,0,0,9,77.65,0,3,0,3,1,2,0,4,13,5,38.46,7,9,2,0,0.0,2,0,21,7,33.33,6,15,0,0,4,0,0,4.71,5.09,4.32,4.67,6.52,4.91,0.434,2025-03-29T03:09:37.072519+00:00,344,Adamson_University_20251208181114_344,1,4.91
2 Worlds FC,1988.704,652.693,32.82,39.66,91,65,6,26,62,16,8,3,2,0,0,9,71.85,0,2,0,4,1,3,0,4,9,5,55.56,20,7,17,3,17.65,3,1,22,10,45.45,3,19,0,0,5,0,0,4.42,4.89,4.72,4.03,7.35,4.85,0.428,2025-07-04T03:22:35.073519+00:00,584,2_Worlds_FC_20251208181114_584,1,4.85
Far Eastern University,3154.968,576.097,18.26,62.45,110,87,5,23,70,12,11,5,3,4,4,12,79.44,0,2,1,5,2,3,0,3,10,8,80.0,7,3,4,1,25.0,2,1,19,10,52.63,3,16,0,1,7,0,0,5.11,6.43,4.79,3.2,7.12,5.35,0.483,2025-09-29T04:35:09.073519+00:00,323,Far_Eastern_University_20251208181114_323,1,5.35
University of the Philippines,1729.365,298.661,17.27,32.6,80,68,3,12,57,8,4,2,3,4,3,0,85.42,0,2,0,4,1,3,1,4,7,5,71.43,7,7,5,1,20.0,2,1,25,6,24.0,4,21,0,3,14,2,0,3.86,5.01,4.99,4.69,5.21,4.66,0.407,2025-07-11T23:51:36.073519+00:00,885,University_of_the_Philippines_20251208181114_885,1,4.66
Mapúa University,2229.417,478.656,21.47,39.86,83,75,2,8,58,6,2,3,3,5,5,11,90.66,0,1,0,3,1,2,0,4,7,6,85.71,14,2,7,1,14.29,3,0,30,22,73.33,11,19,1,2,6,0,0,4.57,4.45,5.1,3.23,7.39,4.74,0.416,2025-06-22T07:33:51.073519+00:00,130,Mapúa_University_20251208181114_130,1,4.74
Metro FC,2534.555,506.658,19.99,48.04,77,57,6,20,46,15,6,3,2,1,3,6,73.74,0,1,1,5,2,3,1,6,6,3,50.0,1,6,12,3,25.0,2,2,14,9,64.29,5,9,1,3,5,0,0,5.17,5.49,5.31,3.71,7.29,5.3,0.478,2025-10-22T20:02:37.073519+00:00,113,Metro_FC_20251208181114_113,1,5.3
Ateneo de Manila University,3610.053,362.088,10.03,66.93,137,100,16,37,91,9,10,7,2,8,9,6,73.3,0,2,1,7,1,6,0,6,11,5,45.45,4,2,10,3,30.0,1,0,60,31,51.67,21,39,0,3,2,0,0,5.53,4.45,5.21,4.73,7.21,5.22,0.469,2025-03-23T12:14:57.073519+00:00,159,Ateneo_de_Manila_University_20251208181114_159,1,5.22
Lyceum,3572.65,583.056,16.32,68.45,175,114,17,61,112,20,12,4,2,11,15,21,64.89,1,4,1,7,2,5,1,6,21,14,66.67,9,1,6,1,16.67,0,1,26,12,46.15,4,22,2,1,4,1,0,5.61,5.28,4.44,4.76,6.15,5.22,0.469,2025-02-23T01:00:21.073519+00:00,164,Lyceum_20251208181114_164,1,5.22
Far Eastern University,2510.368,430.026,17.13,47.69,104,73,10,31,72,10,3,3,0,8,8,8,70.45,0,1,1,6,1,5,0,6,8,4,50.0,9,4,9,2,22.22,1,0,27,15,55.56,12,15,2,2,0,0,0,5.42,3.93,4.59,3.26,7.1,4.7,0.411,2025-10-07T21:05:02.073519+00:00,908,Far_Eastern_University_20251208181114_908,1,4.7
Northbridge FC,1774.722,180.312,10.16,33.64,74,57,5,17,55,6,6,2,2,1,1,3,76.82,0,1,0,3,1,2,0,4,8,4,50.0,3,3,15,1,6.67,0,2,3,1,33.33,1,2,1,1,7,1,0,3.88,4.7,4.87,3.23,6.43,4.47,0.386,2025-10-11T15:10:46.074519+00:00,647,Northbridge_FC_20251208181114_647,1,4.47
2 Worlds FC,2396.653,355.903,14.85,47.81,66,41,11,25,45,8,6,2,0,2,3,3,62.18,0,1,0,3,1,2,0,2,3,2,66.67,6,5,4,1,25.0,2,0,37,14,37.84,10,27,0,0,5,0,0,4.46,5.54,3.97,4.09,7.58,4.92,0.436,2025-05-06T04:54:11.074519+00:00,39,2_Worlds_FC_20251208181114_39,1,4.92
Far Eastern University,3377.558,499.203,14.78,63.68,181,126,9,55,153,39,1,4,4,0,0,15,69.75,0,3,1,6,2,4,0,8,6,3,50.0,3,3,6,2,33.33,3,1,22,6,27.27,5,17,0,1,8,2,0,4.29,3.66,4.68,4.05,5.66,4.29,0.366,2025-11-09T16:07:01.074519+00:00,798,Far_Eastern_University_20251208181114_798,1,4.29
Ateneo de Manila University,3881.555,861.705,22.2,72.56,222,157,22,65,156,27,25,4,4,2,3,0,70.67,1,7,1,9,4,5,0,11,10,5,50.0,7,2,3,0,0.0,2,1,40,16,40.0,5,35,1,1,4,1,0,4.68,4.94,6.21,3.62,5.8,5.02,0.447,2025-07-30T01:30:44.074519+00:00,604,Ateneo_de_Manila_University_20251208181114_604,1,5.02
San Beda University,2779.903,485.093,17.45,53.53,142,112,7,30,69,22,9,3,3,17,19,7,78.82,0,4,1,4,1,3,0,5,8,5,62.5,10,6,20,4,20.0,0,1,11,6,54.55,0,11,0,0,5,0,0,5.0,4.64,5.08,4.8,7.01,5.09,0.454,2025-03-14T05:10:12.074519+00:00,893,San_Beda_University_20251208181114_893,1,5.09
San Beda University,2523.136,278.302,11.03,46.12,83,61,6,22,52,13,6,4,0,5,4,2,73.15,0,1,1,6,3,3,0,7,1,0,0.0,2,4,3,1,33.33,1,0,18,8,44.44,7,11,0,1,10,1,0,6.46,4.86,4.74,3.7,6.4,5.28,0.476,2025-11-23T15:33:00.074519+00:00,90,San_Beda_University_20251208181114_90,1,5.28
Lyceum,2454.504,764.087,31.13,44.88,125,98,7,27,94,9,5,5,2,6,3,7,78.38,0,3,1,5,2,3,1,5,10,5,50.0,9,5,6,1,16.67,3,3,1,0,0.0,0,1,1,2,6,1,0,5.29,5.79,5.46,4.42,6.86,5.5,0.5,2025-11-05T18:44:57.074519+00:00,128,Lyceum_20251208181114_128,1,5.5
Valley Rovers,2570.604,420.808,16.37,49.95,48,37,5,11,30,7,0,3,1,4,2,3,76.63,0,1,1,6,3,3,0,6,11,7,63.64,9,7,7,1,14.29,1,0,27,15,55.56,2,25,2,1,3,2,0,5.64,4.66,3.7,5.54,5.97,5.0,0.444,2025-05-14T00:07:38.074519+00:00,401,Valley_Rovers_20251208181114_401,1,5.0
Mapúa University,2432.07,246.369,10.13,44.75,107,95,2,12,85,13,10,3,4,0,0,15,89.13,0,1,0,6,2,4,0,4,8,3,37.5,5,2,0,0,0.0,0,0,21,9,42.86,10,11,0,0,5,1,0,4.83,5.08,4.64,5.12,6.01,5.02,0.447,2025-07-13T09:18:52.075519+00:00,51,Mapúa_University_20251208181114_51,1,5.02
University of Santo Tomas,3221.559,425.89,13.22,58.69,94,68,12,26,62,9,9,1,3,4,5,8,72.68,0,2,1,8,2,6,1,7,8,5,62.5,6,3,7,2,28.57,2,1,27,11,40.74,8,19,1,0,5,0,0,5.44,4.29,4.18,3.45,7.25,4.77,0.419,2025-11-06T02:50:00.075519+00:00,792,University_of_Santo_Tomas_20251208181114_792,1,4.77
Far Eastern University,4256.239,600.555,14.11,79.85,196,148,19,48,118,19,8,3,6,20,20,15,75.26,1,7,1,5,1,4,0,4,4,2,50.0,1,2,4,1,25.0,0,0,30,16,53.33,10,20,0,0,4,0,0,4.98,3.06,4.57,4.33,6.86,4.46,0.384,2024-12-19T16:19:35.075519+00:00,344,Far_Eastern_University_20251208181114_344,1,4.46
Valley Rovers,1642.846,299.327,18.22,30.84,58,42,5,16,40,8,2,1,2,3,3,5,72.44,0,1,0,3,1,2,0,3,4,2,50.0,15,5,4,1,25.0,2,0,17,12,70.59,6,11,1,0,9,0,0,4.2,5.41,3.44,4.63,7.38,4.77,0.419,2025-05-05T17:08:27.075519+00:00,373,Valley_Rovers_20251208181114_373,1,4.77
Valley Rovers,2240.257,129.487,5.78,42.2,89,78,4,11,64,4,2,2,2,6,10,5,87.39,0,2,0,5,2,3,0,5,12,6,50.0,1,0,6,2,33.33,2,0,15,7,46.67,6,9,1,1,8,1,0,3.49,4.83,5.49,4.19,6.26,4.64,0.404,2025-07-11T18:30:50.075519+00:00,264,Valley_Rovers_20251208181114_264,1,4.64
Far Eastern University,3060.653,782.915,25.58,59.72,139,110,8,29,92,10,9,3,3,11,11,8,79.15,0,3,0,5,1,4,1,5,11,7,63.64,7,3,5,1,20.0,0,1,0,0,34.07,0,0,0,0,1,0,0,5.11,3.67,4.98,3.16,7.7,4.67,0.408,2025-05-23T05:49:05.075519+00:00,59,Far_Eastern_University_20251208181114_59,1,4.67
De La Salle University,2133.271,495.132,23.21,40.55,80,65,6,15,53,6,2,2,1,8,8,5,81.22,0,0,0,4,1,3,0,3,8,4,50.0,12,5,4,1,25.0,1,0,18,8,44.44,6,12,0,1,7,1,0,3.95,4.27,4.26,3.26,6.33,4.24,0.36,2025-02-26T19:52:18.075519+00:00,932,De_La_Salle_University_20251208181114_932,1,4.24
Ateneo de Manila University,2994.207,1023.121,34.17,55.64,136,102,12,34,91,21,8,3,2,4,5,20,74.65,0,2,0,4,1,3,0,3,10,7,70.0,5,4,10,1,10.0,0,2,32,15,46.88,11,21,0,1,3,0,1,4.59,5.43,5.58,5.15,5.52,5.19,0.466,2025-08-30T15:23:29.075519+00:00,909,Ateneo_de_Manila_University_20251208181114_909,1,5.19
Metro FC,3498.926,676.692,19.34,69.33,121,89,6,32,85,7,6,3,1,6,12,0,73.3,0,1,1,6,1,5,0,7,13,9,69.23,7,5,5,1,20.0,1,0,2,1,50.0,2,0,0,0,3,1,1,5.46,5.86,4.17,4.51,4.04,5.04,0.449,2025-10-27T19:31:59.076519+00:00,536,Metro_FC_20251208181114_536,1,5.04
Mapúa University,2213.321,283.748,12.82,39.71,84,65,6,19,55,8,4,3,2,7,5,10,77.55,0,0,0,3,1,2,0,3,6,4,66.67,8,1,3,1,33.33,0,0,23,10,43.48,7,16,1,0,6,0,0,4.25,4.19,4.35,3.25,7.77,4.47,0.386,2025-11-03T07:11:40.076519+00:00,818,Mapúa_University_20251208181114_818,1,4.47
Lyceum,2206.023,264.723,12.0,42.25,118,93,11,25,88,12,12,5,3,0,0,2,78.79,0,2,0,4,2,2,1,4,15,8,53.33,9,6,11,1,9.09,1,0,21,10,47.62,1,20,0,1,7,0,0,4.56,4.69,4.55,4.32,7.96,4.9,0.433,2025-06-14T21:11:31.076519+00:00,807,Lyceum_20251208181114_807,1,4.9
University of Santo Tomas,3866.097,556.331,14.39,71.25,184,134,16,50,120,15,16,6,4,11,12,17,72.77,0,1,1,7,2,5,1,8,12,7,58.33,2,3,0,0,0.0,1,1,17,6,35.29,5,12,0,0,1,0,0,5.13,4.69,5.64,3.77,7.63,5.17,0.463,2025-10-15T00:20:06.076519+00:00,765,University_of_Santo_Tomas_20251208181114_765,1,5.17
University of the Philippines,3703.085,944.287,25.5,71.92,133,89,16,44,92,15,3,3,3,12,4,6,66.57,0,1,1,9,3,6,0,10,12,8,66.67,6,4,4,0,0.0,2,0,41,25,60.98,8,33,1,3,2,2,0,6.05,4.32,5.12,3.52,4.93,4.91,0.434,2025-11-11T03:54:59.076519+00:00,114,University_of_the_Philippines_20251208181114_114,1,4.91
Valley Rovers,2741.243,545.233,19.89,50.18,117,110,3,7,104,21,3,6,2,0,0,12,93.77,1,4,0,4,1,3,0,4,9,5,55.56,5,1,7,2,28.57,0,0,33,13,39.39,9,24,0,2,8,0,0,3.68,5.33,4.84,5.1,7.48,4.95,0.439,2025-01-19T12:34:33.076519+00:00,971,Valley_Rovers_20251208181114_971,1,4.95
Far Eastern University,2482.255,600.954,24.21,47.95,94,77,2,17,68,14,2,4,3,2,2,4,82.35,0,2,1,6,1,5,1,6,6,4,66.67,15,7,11,2,18.18,2,0,22,15,68.18,6,16,1,1,7,2,0,5.34,4.44,5.05,3.25,5.51,4.75,0.417,2025-01-24T16:30:27.076519+00:00,933,Far_Eastern_University_20251208181114_933,1,4.75
Northbridge FC,2437.376,301.26,12.36,44.0,79,53,5,26,47,4,11,3,0,4,9,5,66.56,0,0,1,7,3,4,0,7,11,9,81.82,0,6,4,1,25.0,2,1,25,19,76.0,6,19,0,3,3,0,0,5.98,5.86,4.76,3.4,7.29,5.47,0.497,2025-05-12T09:14:39.076519+00:00,439,Northbridge_FC_20251208181114_439,1,5.47
University of Santo Tomas,3751.993,458.118,12.21,73.28,273,198,35,75,204,27,11,8,8,10,5,18,72.65,0,4,0,6,3,3,0,6,9,4,44.44,7,5,6,1,16.67,1,1,25,17,68.0,5,20,0,0,3,0,0,4.85,5.02,4.78,4.34,7.01,5.03,0.448,2025-06-25T14:47:20.077520+00:00,752,University_of_Santo_Tomas_20251208181114_752,1,5.03
Brookside United,1143.227,197.778,17.3,21.91,82,52,17,30,58,9,6,4,1,2,3,0,64.0,0,2,0,3,1,2,0,4,5,3,60.0,9,10,6,2,33.33,2,1,2,1,50.0,2,0,1,0,9,0,0,4.38,5.76,4.09,3.95,7.49,4.96,0.44,2025-07-23T03:15:20.077520+00:00,58,Brookside_United_20251208181114_58,1,4.96
Adamson University,3776.748,529.5,14.02,68.79,131,97,12,34,98,17,12,7,2,0,0,18,73.95,0,1,0,7,2,5,0,9,19,12,63.16,5,4,4,0,0.0,3,0,55,25,45.45,3,52,0,3,0,0,0,4.25,4.23,5.37,4.27,7.62,4.81,0.423,2025-02-02T02:49:29.077520+00:00,207,Adamson_University_20251208181114_207,1,4.81
Lyceum,2908.683,790.58,27.18,52.77,108,77,3,31,75,15,4,3,4,3,3,6,71.04,0,1,0,6,2,4,1,5,5,3,60.0,2,6,3,0,0.0,1,0,1,1,100.0,0,1,1,0,7,1,0,4.87,4.79,4.71,2.81,6.33,4.67,0.408,2025-04-23T14:27:03.077520+00:00,335,Lyceum_20251208181114_335,1,4.67
2 Worlds FC,4347.521,578.655,13.31,82.35,204,146,26,58,161,36,17,6,4,0,0,22,71.62,0,3,1,8,3,5,1,8,8,4,50.0,3,4,2,0,0.0,2,0,11,7,63.64,3,8,0,2,2,1,0,4.54,5.5,5.29,4.99,6.73,5.24,0.471,2025-03-08T20:47:07.077520+00:00,402,2_Worlds_FC_20251208181114_402,1,5.24
University of Santo Tomas,2095.076,516.227,24.64,40.58,105,80,5,25,87,15,9,2,5,0,0,6,75.89,0,3,1,4,1,3,0,4,2,1,50.0,4,8,13,3,23.08,1,2,18,10,55.56,5,13,0,0,2,0,0,5.44,5.28,4.08,4.19,7.9,5.19,0.466,2025-09-24T00:21:25.077520+00:00,922,University_of_Santo_Tomas_20251208181114_922,1,5.19
Lakeside Athletic,1843.884,334.112,18.12,34.74,79,56,6,23,60,14,9,2,1,0,0,9,70.27,0,1,0,3,1,2,0,4,4,2,50.0,14,3,11,3,27.27,0,0,19,11,57.89,5,14,1,0,8,0,0,3.4,4.68,5.0,4.11,7.31,4.57,0.397,2025-01-27T22:00:25.077520+00:00,359,Lakeside_Athletic_20251208181114_359,1,4.57
Brookside United,2765.233,357.821,12.94,52.28,108,72,8,36,75,16,7,5,1,2,2,1,66.9,0,2,1,8,4,4,1,9,5,3,60.0,14,6,14,3,21.43,0,1,30,15,50.0,10,20,1,3,6,2,0,4.59,4.93,4.07,4.12,5.99,4.66,0.407,2025-05-13T04:37:17.077520+00:00,501,Brookside_United_20251208181114_501,1,4.66
Metro FC,1606.512,398.415,24.8,29.54,89,68,8,21,57,2,4,2,3,8,13,10,75.98,0,1,0,3,1,2,0,2,0,0,54.63,14,3,12,3,25.0,1,1,11,6,54.55,2,9,0,0,2,0,0,4.18,3.99,4.88,3.85,7.08,4.51,0.39,2025-04-23T08:06:49.078519+00:00,366,Metro_FC_20251208181114_366,1,4.51
Metro FC,2852.992,485.579,17.02,56.86,92,62,8,30,66,8,2,1,2,6,8,11,67.88,0,1,0,3,1,2,0,3,12,3,25.0,12,5,7,1,14.29,1,0,21,10,47.62,7,14,1,0,5,1,0,4.0,4.25,4.19,2.93,6.82,4.24,0.36,2025-11-04T08:57:44.078519+00:00,437,Metro_FC_20251208181114_437,1,4.24
Ateneo de Manila University,3935.112,938.918,23.86,74.07,166,112,17,54,108,32,11,8,5,1,1,13,67.63,0,4,1,8,3,5,1,8,24,10,41.67,6,5,4,0,0.0,1,3,45,19,42.22,3,42,0,2,4,0,0,5.92,5.35,6.06,4.07,7.18,5.66,0.518,2025-06-09T23:28:08.078519+00:00,364,Ateneo_de_Manila_University_20251208181114_364,1,5.66
City United,2383.536,592.309,24.85,46.36,87,70,7,17,71,5,10,5,1,0,0,9,80.49,0,1,1,5,2,3,0,5,3,2,66.67,9,14,8,1,12.5,3,0,26,15,57.69,7,19,0,0,4,1,0,5.42,5.16,4.99,4.98,5.97,5.25,0.472,2025-11-10T11:02:54.078519+00:00,201,City_United_20251208181114_201,1,5.25
Highland Wanderers,3044.642,160.148,5.26,59.81,186,128,19,58,135,16,16,9,5,1,3,15,68.79,0,3,1,4,2,2,0,5,6,5,83.33,5,6,6,1,16.67,2,0,27,16,59.26,8,19,1,3,3,1,0,5.12,7.37,4.69,4.9,6.38,5.76,0.529,2025-03-02T07:09:09.078519+00:00,67,Highland_Wanderers_20251208181114_67,1,5.76
2 Worlds FC,1830.781,318.739,17.41,34.78,56,45,4,11,46,5,6,2,2,0,0,4,79.83,0,0,0,3,1,2,0,4,3,2,66.67,8,15,7,1,14.29,0,1,29,15,51.72,14,15,0,1,2,0,0,4.81,5.64,5.06,3.56,7.43,5.18,0.464,2025-10-05T12:39:19.078519+00:00,328,2_Worlds_FC_20251208181114_328,1,5.18
