team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,is_synthetic,match_rating_overall
Brookside United,2720.318,648.796,23.85,47.87,202,164,9,38,132,10,16,16,0,9,18,22,81.39,1,4,1,7,3,4,0,9,3,1,33.33,16,8,4,1,25.0,1,1,18,9,50.0,5,13,1,1,5,0,0,5.76,5.36,5.33,4.16,7.3,5.49,0.499,2025-08-04T03:30:01.697851+00:00,445,Brookside_United_20251208101535_445,1,5.49
Union Crest United,1532.203,462.112,30.16,30.88,97,62,18,35,77,4,0,2,3,7,3,10,64.4,0,4,0,3,1,2,0,3,6,4,66.67,6,7,26,6,23.08,1,0,16,8,50.0,4,12,0,1,10,1,0,5.7,4.15,4.88,3.64,6.36,4.88,0.431,2025-07-04T21:34:37.697851+00:00,780,Union_Crest_United_20251208101535_780,1,4.88
Summit Peak FC,4220.195,126.606,3.0,75.44,221,163,11,58,169,6,10,1,5,12,16,22,73.69,1,3,1,11,3,8,0,12,24,14,58.33,3,2,3,1,33.33,0,1,27,10,37.04,12,15,2,4,3,0,0,5.22,5.4,5.71,4.09,7.18,5.41,0.49,2025-11-27T17:56:12.697851+00:00,26,Summit_Peak_FC_20251208101535_26,1,5.41
Grand Harbor FC,2554.961,441.242,17.27,44.98,154,115,20,39,117,8,3,1,6,9,10,12,74.44,1,3,1,8,3,5,1,10,7,3,42.86,8,6,17,4,23.53,2,2,45,21,46.67,13,32,0,2,5,0,0,5.91,5.62,5.63,4.6,7.62,5.76,0.529,2025-04-06T01:55:26.697851+00:00,531,Grand_Harbor_FC_20251208101535_531,1,5.76
Brookside United,3118.749,785.925,25.2,62.82,151,106,15,45,132,20,4,6,2,0,0,4,70.46,1,4,2,9,4,5,0,11,11,6,54.55,10,7,12,2,16.67,2,1,18,11,61.11,0,18,1,5,2,0,0,6.57,6.06,6.22,4.81,7.74,6.23,0.581,2025-05-17T03:32:22.697851+00:00,320,Brookside_United_20251208101535_320,1,6.23
Royal Haven FC,2765.041,377.705,13.66,52.53,203,170,13,33,173,14,0,8,2,3,3,16,83.59,0,0,1,8,3,5,1,11,11,6,54.55,10,11,4,0,0.0,2,0,15,6,40.0,4,11,1,3,0,0,0,7.0,6.43,6.09,3.93,7.92,6.32,0.591,2025-01-16T16:30:53.697851+00:00,540,Royal_Haven_FC_20251208101535_540,1,6.32
Royal Haven FC,3401.469,367.019,10.79,63.67,276,187,40,89,187,22,4,12,6,22,22,34,67.66,1,6,1,9,4,5,1,9,21,12,57.14,6,7,14,3,21.43,0,2,52,29,55.77,7,45,2,4,6,0,0,6.97,5.33,5.1,4.46,7.29,5.82,0.536,2025-11-08T14:00:39.697851+00:00,106,Royal_Haven_FC_20251208101535_106,1,5.82
Northbridge FC,3012.363,624.463,20.73,57.41,212,152,25,60,139,25,7,5,5,8,24,16,71.71,1,5,1,8,2,6,1,10,1,1,100.0,11,1,16,7,43.75,2,0,26,11,42.31,6,20,1,2,5,0,0,6.08,5.23,5.27,4.81,8.3,5.72,0.524,2025-11-18T13:48:14.698855+00:00,989,Northbridge_FC_20251208101535_989,1,5.72
Westwood Athletic,2489.676,500.425,20.1,47.67,172,139,19,33,124,19,14,3,0,5,8,6,80.73,1,4,1,7,2,5,0,9,5,2,40.0,4,3,15,2,13.33,1,0,18,7,38.89,5,13,2,3,4,0,0,5.13,4.59,5.6,4.71,6.65,5.17,0.463,2025-03-24T00:20:37.698855+00:00,776,Westwood_Athletic_20251208101535_776,1,5.17
Brookside United,2341.549,687.01,29.34,42.75,162,104,24,58,128,23,14,4,0,0,0,8,64.05,1,4,1,6,2,4,1,6,7,4,57.14,10,10,16,6,37.5,1,3,48,26,54.17,10,38,0,4,0,0,0,5.92,6.32,4.08,4.58,6.92,5.58,0.509,2025-02-09T23:38:15.698855+00:00,227,Brookside_United_20251208101535_227,1,5.58
San Beda University,3394.125,245.056,7.22,60.82,245,171,25,74,172,20,12,11,11,11,7,0,69.78,0,8,1,8,3,5,0,8,18,13,72.22,2,4,5,1,20.0,0,2,55,31,56.36,18,37,0,3,8,3,0,6.7,6.01,5.05,4.47,5.17,5.71,0.523,2025-01-18T04:51:16.698855+00:00,229,San_Beda_University_20251208101535_229,1,5.71
Royal Haven FC,3695.181,735.711,19.91,67.98,176,112,24,64,130,11,12,3,3,10,8,12,63.88,1,3,1,9,3,6,1,12,25,11,44.0,8,2,7,2,28.57,1,1,21,10,47.62,3,18,0,3,2,0,0,5.67,5.04,3.97,4.91,7.08,5.19,0.466,2025-06-06T00:41:22.698855+00:00,73,Royal_Haven_FC_20251208101535_73,1,5.19
Grand Harbor FC,2631.218,422.837,16.07,53.98,188,132,16,56,135,15,12,3,3,6,13,8,70.29,1,3,1,5,2,3,0,5,15,8,53.33,15,6,14,4,28.57,2,2,14,8,57.14,6,8,1,2,9,1,0,6.44,6.62,5.54,4.78,6.43,6.08,0.564,2025-11-26T12:23:26.698855+00:00,805,Grand_Harbor_FC_20251208101535_805,1,6.08
Goldenfield Rovers,3060.304,1239.423,40.5,56.12,232,184,9,48,196,23,8,11,4,0,0,24,79.38,1,4,1,10,4,6,0,12,7,4,57.14,5,5,7,1,14.29,0,2,30,12,40.0,11,19,4,2,1,0,0,5.58,5.24,4.86,4.09,7.77,5.35,0.483,2025-08-18T17:13:25.698855+00:00,302,Goldenfield_Rovers_20251208101535_302,1,5.35
Lakeside Athletic,2163.917,358.994,16.59,41.42,173,126,5,47,121,26,16,4,6,0,0,14,73.07,1,6,1,5,2,3,0,5,11,7,63.64,10,4,16,4,25.0,1,0,8,4,50.0,4,4,0,0,7,4,0,4.98,5.52,4.83,3.57,3.57,4.76,0.418,2025-01-22T23:52:20.699851+00:00,604,Lakeside_Athletic_20251208101535_604,1,4.76
Metro FC,2528.884,720.985,28.51,48.05,179,133,18,46,137,23,7,7,2,1,2,10,74.14,1,5,1,6,1,5,0,3,13,8,61.54,11,4,0,0,0.0,2,0,37,14,37.84,6,31,0,2,4,0,0,4.48,5.59,5.5,4.34,7.71,5.3,0.478,2025-01-23T02:24:50.699851+00:00,704,Metro_FC_20251208101535_704,1,5.3
Eastview Rangers,3448.218,1257.22,36.46,66.31,269,249,7,20,156,9,15,9,0,38,42,17,92.65,1,1,1,11,5,6,0,15,18,10,55.56,9,3,6,1,16.67,1,2,34,16,47.06,7,27,0,3,4,0,0,6.85,6.37,5.72,4.97,7.57,6.3,0.589,2025-05-20T23:26:55.699851+00:00,331,Eastview_Rangers_20251208101535_331,1,6.3
Summit Peak FC,2984.03,606.653,20.33,58.72,164,110,25,54,123,18,5,5,7,2,3,19,67.22,1,6,1,6,3,3,0,7,13,8,61.54,8,8,15,4,26.67,0,1,30,20,66.67,6,24,0,2,5,0,0,6.51,7.01,5.03,4.24,7.27,6.11,0.568,2024-12-20T00:32:34.699851+00:00,987,Summit_Peak_FC_20251208101535_987,1,6.11
Northbridge FC,2189.006,187.817,8.58,41.89,162,130,18,32,110,2,12,9,2,16,11,3,80.38,0,4,0,3,1,2,0,4,4,2,50.0,10,11,5,2,40.0,1,0,21,10,47.62,5,16,0,1,11,2,0,5.6,5.68,4.94,4.59,6.07,5.4,0.489,2025-09-28T02:32:35.699851+00:00,474,Northbridge_FC_20251208101535_474,1,5.4
Harborview United,3464.643,760.836,21.96,61.52,224,172,20,52,192,29,13,4,5,0,0,28,76.76,1,4,1,11,4,7,1,8,29,16,55.17,9,5,8,2,25.0,2,1,9,4,44.44,4,5,1,2,7,1,0,6.05,5.7,5.4,3.6,6.75,5.55,0.506,2025-03-23T23:55:47.699851+00:00,650,Harborview_United_20251208101535_650,1,5.55
Millennium Rovers,2173.398,733.739,33.76,42.22,162,91,20,71,120,12,2,0,3,16,8,14,56.18,1,2,1,5,2,3,0,8,11,6,54.55,11,5,7,3,42.86,3,0,6,3,50.0,2,4,1,2,7,0,0,5.75,4.68,4.63,4.08,8.25,5.24,0.471,2025-10-03T14:20:33.699851+00:00,815,Millennium_Rovers_20251208101535_815,1,5.24
2 Worlds FC,2079.123,682.16,32.81,42.32,176,137,18,39,126,13,0,2,7,14,14,13,78.03,1,4,1,4,1,3,0,4,15,8,53.33,14,10,18,4,22.22,1,0,0,0,46.91,0,0,1,2,4,0,0,5.64,5.49,4.78,3.33,7.7,5.31,0.479,2025-02-02T13:07:35.699851+00:00,705,2_Worlds_FC_20251208101535_705,1,5.31
Goldenfield Rovers,1723.648,266.131,15.44,35.02,121,104,4,17,85,9,9,0,4,7,7,4,85.88,0,4,0,3,1,2,0,2,12,9,75.0,16,5,16,2,12.5,0,0,16,6,37.5,4,12,0,1,4,0,0,5.5,6.29,4.89,5.51,6.96,5.75,0.528,2025-04-23T06:38:26.700851+00:00,213,Goldenfield_Rovers_20251208101535_213,1,5.75
Union Crest United,2208.807,338.61,15.33,41.6,145,111,5,34,84,9,7,4,0,34,8,13,76.56,1,5,1,8,4,4,0,10,9,6,66.67,4,8,11,2,18.18,1,3,5,3,60.0,1,4,0,1,11,2,0,6.01,5.98,4.95,5.23,5.72,5.65,0.517,2025-09-06T12:02:06.700851+00:00,827,Union_Crest_United_20251208101535_827,1,5.65
Riverside FC,1878.635,452.563,24.09,36.12,120,109,4,11,94,20,5,1,5,0,0,11,90.87,1,3,1,5,2,3,0,7,7,3,42.86,0,8,12,4,33.33,2,2,18,10,55.56,7,11,1,3,10,1,0,5.89,4.66,5.94,4.29,7.57,5.5,0.5,2025-03-01T20:30:18.700851+00:00,753,Riverside_FC_20251208101535_753,1,5.5
2 Worlds FC,2475.916,786.351,31.76,45.57,207,173,12,34,157,36,7,14,4,0,0,23,83.53,1,2,1,6,2,4,0,5,12,7,58.33,11,7,15,5,33.33,1,0,4,2,50.0,1,3,0,2,9,1,0,4.55,5.25,5.74,4.6,6.3,5.17,0.463,2025-06-04T17:52:51.700851+00:00,823,2_Worlds_FC_20251208101535_823,1,5.17
Dominion Athletic,2271.718,544.076,23.95,40.38,112,110,1,2,68,9,10,3,0,6,17,9,97.78,0,1,0,7,2,5,0,5,7,2,28.57,8,6,15,4,26.67,2,2,20,12,60.0,5,15,3,3,12,1,0,5.21,5.27,6.01,4.19,6.97,5.42,0.491,2025-08-26T11:49:47.700851+00:00,22,Dominion_Athletic_20251208101535_22,1,5.42
Oldtown United,2568.263,878.346,34.2,45.22,186,133,22,53,149,23,14,0,3,0,0,19,71.42,1,6,1,8,5,3,0,12,18,8,44.44,9,4,20,3,15.0,1,0,20,9,45.0,0,20,2,2,6,0,0,6.44,6.54,5.07,4.46,7.66,6.04,0.56,2025-10-05T06:52:58.700851+00:00,825,Oldtown_United_20251208101535_825,1,6.04
Coastal Town,1222.009,234.137,19.16,23.3,76,60,7,16,55,15,7,1,0,0,0,8,78.87,0,1,0,4,2,2,0,5,5,4,80.0,11,4,14,2,14.29,3,2,15,7,46.67,3,12,0,0,8,0,0,4.86,6.21,5.19,5.11,7.28,5.58,0.509,2025-02-19T10:57:19.700851+00:00,137,Coastal_Town_20251208101535_137,1,5.58
Pioneer Ville FC,1636.569,384.266,23.48,30.04,100,80,10,20,66,7,5,4,1,5,10,1,79.96,0,1,0,5,2,3,0,5,8,4,50.0,15,8,9,2,22.22,1,0,17,7,41.18,10,7,1,2,3,1,0,6.04,5.5,4.92,3.47,6.4,5.34,0.482,2025-03-24T23:39:26.701850+00:00,735,Pioneer_Ville_FC_20251208101535_735,1,5.34
Lakeside Athletic,2172.276,489.197,22.52,43.72,78,59,4,19,48,8,4,3,4,3,7,6,75.08,1,1,1,8,3,5,1,9,10,5,50.0,10,9,22,5,22.73,3,1,32,17,53.12,3,29,1,2,0,0,0,6.27,6.71,4.79,4.37,7.55,5.96,0.551,2025-03-08T16:23:29.701850+00:00,403,Lakeside_Athletic_20251208101535_403,1,5.96
Goldenfield Rovers,3289.916,758.655,23.06,62.17,287,199,25,88,225,40,13,2,15,0,0,13,69.4,1,6,1,10,4,6,1,13,8,5,62.5,9,4,9,2,22.22,1,1,1,1,100.0,0,1,0,4,5,0,0,6.58,6.11,5.15,3.91,7.36,5.87,0.541,2025-10-02T23:12:55.701850+00:00,248,Goldenfield_Rovers_20251208101535_248,1,5.87
Grand Harbor FC,3038.708,451.552,14.86,56.4,201,147,15,54,128,24,16,8,5,6,14,25,73.08,1,4,1,8,4,4,0,5,6,3,50.0,2,8,7,1,14.29,2,1,18,9,50.0,6,12,2,0,5,0,0,6.71,4.47,4.62,4.67,7.72,5.48,0.498,2025-10-04T23:48:46.701850+00:00,866,Grand_Harbor_FC_20251208101535_866,1,5.48
Union Crest United,3689.104,1218.142,33.02,67.9,255,217,11,38,175,36,11,3,0,18,12,32,85.11,0,2,0,9,3,6,0,11,23,11,47.83,7,2,2,0,0.0,1,0,21,12,57.14,6,15,1,3,8,0,0,6.29,5.1,5.42,4.31,7.75,5.65,0.517,2025-02-09T06:45:38.701850+00:00,550,Union_Crest_United_20251208101535_550,1,5.65
Garden State FC,1814.661,84.019,4.63,35.62,115,97,9,18,84,11,5,5,0,2,8,7,84.04,0,3,0,5,2,3,1,6,9,4,44.44,9,8,17,3,17.65,2,0,22,12,54.55,3,19,0,0,14,1,1,5.48,5.59,5.13,5.38,4.01,5.28,0.476,2025-02-28T15:38:18.701850+00:00,289,Garden_State_FC_20251208101535_289,1,5.28
San Beda University,2571.443,563.66,21.92,49.96,209,155,39,54,134,18,3,6,8,26,14,19,73.96,0,6,0,3,1,2,0,4,10,3,30.0,11,11,0,0,0.0,1,0,35,20,57.14,10,25,0,0,1,1,0,6.09,5.44,5.91,4.18,6.83,5.68,0.52,2025-09-19T13:55:18.701850+00:00,8,San_Beda_University_20251208101535_8,1,5.68
Silverlake City,1826.142,414.534,22.7,35.48,90,69,10,21,59,5,7,3,0,4,12,6,77.09,0,3,0,4,1,3,0,6,11,5,45.45,21,11,20,5,25.0,3,1,3,1,33.33,2,1,1,0,16,0,1,5.17,5.42,4.52,5.26,5.83,5.19,0.466,2025-02-04T08:10:51.702851+00:00,222,Silverlake_City_20251208101535_222,1,5.19
Crestfall Town,1945.77,515.434,26.49,36.02,137,86,20,51,80,16,1,4,2,12,23,18,62.52,1,3,1,5,3,2,0,5,6,5,83.33,11,11,17,2,11.76,2,2,12,4,33.33,5,7,2,0,5,0,0,6.65,6.47,4.95,4.53,8.02,6.1,0.567,2025-03-28T23:52:31.702851+00:00,67,Crestfall_Town_20251208101535_67,1,6.1
Crown City FC,2870.967,527.971,18.39,52.02,162,116,11,46,123,19,7,2,8,1,2,7,71.44,1,4,1,7,2,5,0,9,5,3,60.0,11,7,6,2,33.33,3,1,23,12,52.17,11,12,3,3,9,0,0,6.54,6.12,4.97,3.64,7.75,5.82,0.536,2025-06-06T17:02:13.702851+00:00,988,Crown_City_FC_20251208101535_988,1,5.82
Pioneer Ville FC,2918.122,803.651,27.54,55.33,208,161,8,47,190,15,18,4,3,0,0,15,77.52,0,4,0,5,2,3,0,5,6,3,50.0,1,5,11,2,18.18,1,2,29,9,31.03,5,24,0,1,7,0,0,5.22,4.44,5.14,4.42,7.26,5.08,0.453,2025-06-08T21:37:28.702851+00:00,920,Pioneer_Ville_FC_20251208101535_920,1,5.08
Highland Wanderers,3226.463,135.834,4.21,60.88,200,148,14,52,133,19,4,0,12,9,24,16,73.99,1,6,1,11,4,7,1,13,16,10,62.5,5,2,10,3,30.0,2,0,29,15,51.72,11,18,0,3,6,0,0,5.76,5.67,4.78,5.24,7.19,5.61,0.512,2025-11-04T15:14:01.702851+00:00,340,Highland_Wanderers_20251208101535_340,1,5.61
Coastal Town,2406.645,589.869,24.51,45.22,119,86,14,33,81,8,4,3,0,7,16,8,72.5,1,2,1,6,3,3,1,3,0,0,45.61,5,5,5,1,20.0,1,1,22,11,50.0,4,18,0,2,8,1,0,6.61,5.56,4.91,3.1,5.96,5.42,0.491,2025-07-04T16:47:06.702851+00:00,605,Coastal_Town_20251208101535_605,1,5.42
Twin Oak Rangers,3229.775,609.136,18.86,64.04,200,153,13,47,139,17,18,3,5,5,12,23,76.5,1,4,1,6,3,3,1,5,5,3,60.0,13,6,10,2,20.0,4,2,32,18,56.25,6,26,1,3,6,0,0,5.59,5.85,5.77,3.12,7.19,5.51,0.501,2025-02-22T06:50:05.702851+00:00,714,Twin_Oak_Rangers_20251208101535_714,1,5.51
Southgate United,2911.765,679.606,23.34,54.88,234,180,8,54,206,32,17,5,1,0,0,17,76.78,1,2,1,9,3,6,0,8,15,8,53.33,12,0,9,2,22.22,0,0,29,12,41.38,11,18,1,5,10,1,0,6.61,6.2,5.62,3.44,5.85,5.78,0.531,2025-10-02T15:09:27.702851+00:00,426,Southgate_United_20251208101535_426,1,5.78
Riverside FC,2750.84,601.334,21.86,50.89,163,118,20,45,115,21,7,8,9,3,0,18,72.61,0,2,0,7,2,5,1,7,13,7,53.85,10,7,5,2,40.0,3,2,23,9,39.13,12,11,0,2,3,0,0,5.39,5.39,5.96,3.69,7.56,5.48,0.498,2025-09-27T01:18:36.703850+00:00,46,Riverside_FC_20251208101535_46,1,5.48
Riverstone FC,2898.048,717.557,24.76,53.41,231,231,0,0,170,22,5,8,1,12,13,0,100.0,1,3,1,7,3,4,0,9,9,5,55.56,13,8,10,1,10.0,1,1,10,8,80.0,1,9,2,2,5,0,0,5.25,5.07,5.18,4.08,8.18,5.31,0.479,2025-02-14T13:51:04.703850+00:00,295,Riverstone_FC_20251208101535_295,1,5.31
City United,3349.264,434.4,12.97,63.41,274,213,21,61,223,7,25,8,5,2,3,22,77.73,1,6,1,8,3,5,1,8,3,2,66.67,5,6,3,1,33.33,1,0,43,17,39.53,17,26,2,1,5,0,0,6.26,5.9,5.93,4.49,7.31,5.95,0.55,2025-11-18T18:37:09.703850+00:00,45,City_United_20251208101535_45,1,5.95
Frontier Rovers,1977.345,682.579,34.52,35.41,147,132,1,15,112,6,3,5,2,7,12,21,89.61,1,4,1,6,3,3,0,7,0,0,50.87,12,2,17,3,17.65,3,1,25,15,60.0,7,18,1,3,10,1,0,5.16,4.54,5.34,4.36,6.57,5.05,0.45,2025-11-06T10:55:58.703850+00:00,481,Frontier_Rovers_20251208101535_481,1,5.05
Dominion Athletic,3103.643,1157.348,37.29,58.76,226,170,30,56,189,3,0,15,12,4,3,18,75.34,1,6,1,6,2,4,0,7,0,0,37.5,4,4,2,1,50.0,2,1,26,16,61.54,8,18,1,2,9,3,0,5.89,4.13,4.96,4.57,4.39,4.88,0.431,2025-08-28T18:37:43.703850+00:00,857,Dominion_Athletic_20251208101535_857,1,4.88
Eastview Rangers,2821.952,488.762,17.32,56.6,197,148,17,49,137,11,12,0,2,14,20,11,74.91,1,3,1,5,2,3,1,9,20,14,70.0,11,7,8,2,25.0,2,1,23,12,52.17,2,21,0,3,3,2,0,6.21,6.21,5.28,3.91,6.54,5.73,0.526,2025-09-04T12:46:09.703850+00:00,602,Eastview_Rangers_20251208101535_602,1,5.73
Northbridge FC,2963.443,434.144,14.65,54.44,132,106,14,26,82,10,8,9,2,8,12,8,80.52,1,3,1,7,3,4,1,7,16,6,37.5,11,5,8,1,12.5,1,0,22,16,72.73,2,20,2,2,8,1,0,5.4,5.24,5.04,5.08,6.97,5.4,0.489,2025-04-08T05:33:33.703850+00:00,258,Northbridge_FC_20251208101535_258,1,5.4
Redwood Borough,2717.135,582.282,21.43,49.4,150,113,10,37,110,17,6,0,5,4,8,12,75.09,1,4,1,6,1,5,1,8,17,10,58.82,8,4,6,2,33.33,3,1,26,13,50.0,10,16,2,2,3,0,0,5.06,5.01,4.53,4.4,7.36,5.08,0.453,2025-06-02T21:19:54.704851+00:00,187,Redwood_Borough_20251208101535_187,1,5.08
Silverlake City,1546.352,58.761,3.8,31.03,83,56,9,27,66,6,5,0,4,0,2,6,67.01,1,2,1,4,2,2,1,5,8,4,50.0,8,10,14,2,14.29,4,1,19,12,63.16,2,17,2,0,12,1,0,6.42,5.65,5.36,5.58,6.74,5.91,0.546,2024-12-26T19:17:11.704851+00:00,183,Silverlake_City_20251208101535_183,1,5.91
Union Crest United,2774.474,1092.865,39.39,51.17,196,155,10,41,130,23,9,8,4,7,16,25,78.91,0,2,0,5,2,3,0,6,15,5,33.33,14,6,15,3,20.0,1,0,23,8,34.78,9,14,1,1,4,0,0,4.82,6.01,5.32,5.02,7.81,5.58,0.509,2025-07-03T12:54:33.704851+00:00,254,Union_Crest_United_20251208101535_254,1,5.58
2 Worlds FC,2623.778,850.629,32.42,47.07,121,78,14,43,93,13,7,5,4,0,0,0,64.34,2,3,2,9,5,4,1,9,3,2,66.67,7,14,19,6,31.58,1,3,35,13,37.14,9,26,2,3,6,0,0,6.02,5.62,4.38,5.04,7.83,5.62,0.513,2025-11-27T13:37:23.704851+00:00,27,2_Worlds_FC_20251208101535_27,1,5.62
Brookside United,2334.128,653.322,27.99,45.86,188,161,8,27,138,16,13,4,5,5,7,18,85.58,1,5,1,7,2,5,1,8,13,6,46.15,6,5,18,7,38.89,1,2,26,19,73.08,10,16,1,3,6,1,0,6.0,5.0,4.07,4.26,7.18,5.21,0.468,2025-09-08T23:18:50.704851+00:00,124,Brookside_United_20251208101535_124,1,5.21
2 Worlds FC,1515.347,312.161,20.6,30.99,72,52,5,20,59,11,4,3,4,0,0,9,72.76,0,2,0,3,1,2,0,3,6,3,50.0,5,5,25,8,32.0,3,0,0,0,24.87,0,0,1,0,4,0,0,4.93,4.34,4.27,3.8,6.98,4.68,0.409,2025-07-25T11:06:24.704851+00:00,562,2_Worlds_FC_20251208101535_562,1,4.68
Westwood Athletic,1914.459,458.513,23.95,34.99,99,86,3,13,76,5,5,2,0,6,4,2,86.44,0,2,0,5,2,3,1,6,4,2,50.0,8,7,5,1,20.0,2,0,16,8,50.0,8,8,0,3,16,0,0,5.37,5.97,5.89,4.59,7.33,5.73,0.526,2025-10-19T21:19:04.704851+00:00,306,Westwood_Athletic_20251208101535_306,1,5.73
Millennium Rovers,3084.743,964.291,31.26,56.7,190,126,21,64,144,12,11,7,8,1,7,0,66.14,1,1,1,5,1,4,1,3,19,10,52.63,9,6,14,3,21.43,2,1,32,14,43.75,3,29,1,1,1,0,0,5.06,5.95,5.0,4.15,7.0,5.36,0.484,2025-06-14T08:39:23.704851+00:00,591,Millennium_Rovers_20251208101535_591,1,5.36
Grand Harbor FC,2259.937,365.658,16.18,41.34,152,106,12,46,110,11,12,5,3,5,5,10,69.67,1,1,1,8,3,5,1,9,5,3,60.0,10,4,14,4,28.57,0,0,25,11,44.0,4,21,1,1,11,0,0,5.37,5.27,5.55,4.75,7.61,5.52,0.502,2025-01-19T15:52:56.705851+00:00,401,Grand_Harbor_FC_20251208101535_401,1,5.52
Valley Rovers,3275.32,585.627,17.88,58.3,260,173,48,87,187,28,26,17,1,1,1,29,66.66,1,5,1,8,3,5,1,12,16,11,68.75,6,3,10,2,20.0,0,1,23,13,56.52,9,14,1,1,4,0,0,5.82,4.84,5.12,4.49,7.15,5.35,0.483,2025-05-19T17:04:32.705851+00:00,760,Valley_Rovers_20251208101535_760,1,5.35
Stormhold FC,2720.799,742.778,27.3,54.03,120,87,11,33,82,5,0,2,2,18,11,7,72.83,1,3,1,7,3,4,0,7,11,5,45.45,3,8,10,2,20.0,4,0,11,5,45.45,2,9,1,2,2,0,0,5.65,5.68,5.05,4.67,7.29,5.57,0.508,2025-07-24T12:26:34.705851+00:00,874,Stormhold_FC_20251208101535_874,1,5.57
Metro FC,2898.723,942.955,32.53,52.67,133,93,13,40,93,8,5,3,4,12,8,14,70.23,1,3,1,8,3,5,1,9,16,7,43.75,6,10,7,2,28.57,2,0,25,8,32.0,5,20,3,1,1,0,0,5.69,5.68,4.47,4.72,7.39,5.48,0.498,2025-11-17T03:50:37.705851+00:00,288,Metro_FC_20251208101535_288,1,5.48
Redwood Borough,2419.456,456.551,18.87,47.31,155,123,6,32,104,17,15,5,8,2,4,14,79.62,0,6,0,4,1,3,0,4,7,4,57.14,8,6,3,1,33.33,3,0,9,4,44.44,0,9,0,1,9,0,0,6.27,6.3,6.52,4.45,7.45,6.19,0.577,2025-05-03T16:20:56.705851+00:00,555,Redwood_Borough_20251208101535_555,1,6.19
Grand Harbor FC,3479.209,775.168,22.28,64.6,241,178,17,63,193,21,6,16,0,3,3,18,73.7,2,5,2,11,3,8,0,13,24,15,62.5,6,1,10,2,20.0,0,0,26,13,50.0,4,22,2,3,4,0,0,6.19,6.03,6.01,4.46,7.33,5.98,0.553,2025-08-15T03:35:09.705851+00:00,753,Grand_Harbor_FC_20251208101535_753,1,5.98
Royal Haven FC,1650.415,443.797,26.89,29.31,100,68,10,32,71,18,6,3,1,0,0,9,68.19,0,0,0,4,2,2,0,5,5,4,80.0,12,13,18,7,38.89,5,0,15,6,40.0,5,10,1,0,8,0,0,5.23,5.85,4.8,4.66,7.18,5.43,0.492,2025-03-14T05:25:19.705851+00:00,727,Royal_Haven_FC_20251208101535_727,1,5.43
City United,2910.246,847.755,29.13,53.48,132,120,1,12,85,15,3,5,7,8,9,14,91.16,1,3,1,8,2,6,0,8,17,16,94.12,11,6,9,3,33.33,3,2,35,19,54.29,16,19,0,3,4,0,0,6.02,5.76,5.15,3.72,7.07,5.56,0.507,2025-10-30T18:06:30.706855+00:00,841,City_United_20251208101535_841,1,5.56
Blue Ridge FC,3142.153,517.198,16.46,57.54,151,129,9,22,109,12,10,5,3,4,8,12,85.1,1,5,1,11,4,7,1,14,13,8,61.54,5,0,3,1,33.33,0,3,14,7,50.0,3,11,2,4,7,3,0,6.26,5.57,5.63,4.06,5.61,5.57,0.508,2025-10-03T14:54:04.706855+00:00,166,Blue_Ridge_FC_20251208101535_166,1,5.57
Southgate United,3192.878,287.359,9.0,58.94,192,174,6,18,108,12,6,8,5,31,22,15,90.73,1,2,1,10,3,7,1,5,9,6,66.67,8,8,6,1,16.67,0,0,33,17,51.52,13,20,2,2,8,0,0,6.73,5.84,5.5,4.43,6.96,5.94,0.549,2025-05-24T12:10:17.706855+00:00,429,Southgate_United_20251208101535_429,1,5.94
Southgate United,2272.911,480.948,21.16,43.33,127,101,14,26,86,19,12,0,4,2,4,16,79.29,0,2,0,5,2,3,1,6,7,4,57.14,14,11,3,1,33.33,2,1,35,14,40.0,8,27,1,0,6,1,0,4.86,5.7,5.07,4.23,6.21,5.18,0.464,2025-07-30T10:19:59.706855+00:00,855,Southgate_United_20251208101535_855,1,5.18
Eastview Rangers,2974.644,875.14,29.42,56.53,245,183,21,62,155,28,15,7,7,14,20,24,74.68,1,5,1,6,3,3,0,7,21,12,57.14,8,6,8,2,25.0,0,1,13,6,46.15,6,7,0,3,2,0,0,4.66,6.24,5.59,5.18,7.25,5.62,0.513,2025-04-14T13:31:30.706855+00:00,500,Eastview_Rangers_20251208101535_500,1,5.62
