<<<<<<< Updated upstream,is_synthetic,team_name,possession__your_possession_time_seconds,possession__attacking_third_possession_seconds,possession__attacking_third_possession_pct_of_team,possession__possession_pct,distribution__passes,distribution__successful_passes,distribution__intercepted_passes,distribution__unsuccessful_passes,distribution__short_passes,distribution__long_passes,distribution__crosses,distribution__through_passes,distribution__header_passes,distribution__forward_passes,distribution__lateral_passes,distribution__back_passes,distribution__passing_accuracy_pct,distribution__assists,distribution__key_passes,attack__goals,attack__shots,attack__shots_on_target,attack__shots_off_target,attack__blocked_shots,attack__shot_creating_actions,defense__tackles,defense__successful_tackles,defense__tackles_success_rate_pct,defense__clearances,defense__interceptions,defense__recoveries,defense__recoveries_attacking_third,defense__recoveries_attacking_third_pct,defense__blocks,defense__saves,general__duels,general__duels_won,general__duels_success_rate_pct,general__aerial_duels,general__ground_duels,general__offsides,general__corner_awarded,discipline__fouls_conceded,discipline__yellow_cards,discipline__red_cards,match_rating_attack,match_rating_defense,match_rating_distribution,match_rating_general,match_rating_discipline,overall_rating,outcome_score,added_at,match_number,match_id,match_rating_overall
,1,San Beda University,1788.9091217786568,240.57614564524428,12.653068203727422,60.06819589196489,429.0,293.0,12.0,38.0,232.0,43.0,17.959496669804157,17.0,1.0,275.0,73.0,93.0,94.41670068028412,0.643847960939523,1.0,1.0,14.0,1.0,10.0,4.0,14.087275058825462,5.0,4.0,96.0,12.0,41.0,1.0087839517283248,0.8736805817316791,1.073347909650335,2.186848888505473,0.0,16.0,27.0,98.0,13.0,1.0,1.4314464686208568,2.3576081059532257,5.0,1.0,1.0,58.66,46.02,95.0,95.0,74.83,7.267667559163773,1.7565176840295529,2025-11-26T05:13:34.192396+00:00,40.0,San_Beda_University_20251126131334_40.0,70.01
,1,San Beda University,1183.9554973503386,276.13238986822705,10.0,76.10804503847956,256.0,338.0,10.0,34.0,298.0,39.0,17.44390261327219,14.0,1.0,197.0,67.0,79.0,103.46533927563048,2.1468297065814195,1.0,0.0,18.0,1.0,11.0,3.0,10.84109212052736,6.0,3.0,71.0,10.0,59.0,0.7011191569952392,1.0208497968360468,0.0470413654975126,2.944552632556439,1.0,23.0,26.0,90.0,13.0,2.0,1.7401571535715938,4.502560719094473,11.0,1.0,1.0,56.8,54.99,95.0,95.0,73.79,6.020000010029074,0.442742029960463,2025-11-26T05:13:34.192785+00:00,41.0,San_Beda_University_20251126131334_41.0,66.51
,1,San Beda University,1957.5387419184465,173.0093134297107,18.001031591325887,33.865760380067485,314.0,279.0,14.0,38.0,249.0,26.0,22.29644325807924,19.0,1.0,202.0,64.0,89.0,78.27098547638712,0.9037168335853784,2.0,1.0,8.0,1.0,9.0,3.0,25.44607437241825,6.0,4.0,80.0,9.0,67.0,1.8473843930629648,0.3256535368704179,1.6931353698036808,3.544384623879352,1.0,13.0,20.0,115.0,11.0,2.0,2.4781167427904114,4.345339838797052,9.0,0.0,0.0,51.72,45.75,83.4,95.0,74.45,6.03844249126113,0.4681236200957568,2025-11-26T05:13:34.193199+00:00,42.0,San_Beda_University_20251126131334_42.0,67.57
,1,San Beda University,1558.6009957943031,212.1981267456553,12.469863749243588,56.07871236701016,254.0,265.0,13.0,44.0,277.0,39.0,17.910017844852707,15.0,0.0,192.0,59.0,73.0,98.26396405489989,1.2405927568143145,0.0,1.0,16.0,2.0,9.0,2.0,21.629079678221554,5.0,3.0,100.0,11.0,73.0,0.4439828419202922,0.7057397527194291,2.3417242088919945,2.798894307288473,0.0,20.0,14.0,111.0,11.0,1.0,0.5253178690302597,2.6788463665763738,7.0,1.0,1.0,52.62,55.66,95.0,95.0,71.56,5.450844168033318,0.0470185624126249,2025-11-26T05:13:34.193654+00:00,43.0,San_Beda_University_20251126131334_43.0,71.89
,1,San Beda University,1665.0443378864854,161.35236021627225,14.272286463127276,45.0982505366582,454.0,379.0,7.0,46.0,443.0,39.0,22.542768546281103,16.0,2.0,267.0,64.0,70.0,106.98389278590558,0.9094216432477112,2.0,1.0,17.0,2.0,8.0,2.0,18.850666465376463,5.0,3.0,81.0,12.0,51.0,0.2158586220573736,0.1338189326011222,0.2293679654189315,2.4080125345426544,0.0,24.0,18.0,99.0,13.0,1.0,0.1866970525253581,4.37345644065877,7.0,1.0,0.0,47.78,57.0,95.0,95.0,77.18,7.330911258105306,0.0372407464659547,2025-11-26T05:13:34.194115+00:00,44.0,San_Beda_University_20251126131334_44.0,71.47
,1,San Beda University,1795.2721846851691,223.20382603358155,11.810578889867893,46.95223978165976,361.0,154.0,9.0,40.0,313.0,28.0,19.301533146448847,18.0,0.0,205.0,42.0,81.0,64.33106151354481,1.6861129026370587,2.0,1.0,12.0,2.0,10.0,4.0,16.185776786349486,5.0,4.0,116.0,12.0,53.0,0.2900458777361231,1.771241412449168,1.0238515672258088,2.8886355840459883,0.0,9.0,17.0,91.0,11.0,2.0,0.0096037084325363,3.701062174389606,7.0,1.0,2.0,43.87,56.63,49.45,95.0,66.44,6.247181825594261,0.5449014300151777,2025-11-26T05:13:34.194475+00:00,45.0,San_Beda_University_20251126131334_45.0,55.15
,1,San Beda University,2277.515932120986,209.3503900346723,11.188798447734133,54.53845219491273,366.0,410.0,14.0,35.0,333.0,26.0,22.16127306645465,18.0,1.0,187.0,38.0,98.0,75.30569645305289,1.5882885185182658,1.0,1.0,11.0,1.0,9.0,4.0,16.488168093206,6.0,4.0,71.0,15.0,31.0,0.506397394333331,0.1243103242048407,0.6658596662126284,4.399580914706334,1.0,11.0,21.0,96.0,14.0,2.0,0.3184445975462963,5.714300808575247,11.0,0.0,0.0,54.32,49.48,75.31,95.0,68.85,6.398119384426328,0.5574910950396232,2025-11-26T05:13:34.194759+00:00,46.0,San_Beda_University_20251126131334_46.0,64.27
,1,San Beda University,1745.4612971895954,181.3506831790869,11.791505842514573,53.83933707364398,323.0,248.0,8.0,40.0,267.0,39.0,18.260889017784432,26.0,1.0,252.0,65.0,89.0,114.95174686377486,0.0462888716122222,2.0,2.0,13.0,1.0,9.0,4.0,25.655613551822626,5.0,4.0,47.0,8.0,53.0,0.4512704671966717,0.6479055038784274,0.2125348895788161,2.971988428202762,0.0,21.0,16.0,110.0,12.0,1.0,0.9224226321259884,3.891213615049932,8.0,0.0,2.0,60.81,44.15,95.0,95.0,68.54,6.251969717489423,0.4295152648422498,2025-11-26T05:13:34.195025+00:00,47.0,San_Beda_University_20251126131334_47.0,70.54
,1,San Beda University,2118.5348834304195,183.5782796810655,12.415971927381571,49.57601246600173,372.0,310.0,18.0,24.0,255.0,41.0,21.33454209231822,14.0,0.0,205.0,51.0,128.0,96.9924081894021,3.4330564325189066,1.0,1.0,19.0,2.0,7.0,3.0,9.005785170400433,4.0,4.0,62.0,9.0,57.0,0.9134114375338036,1.5648595524405888,0.6221663642241468,2.9670028445647385,0.0,15.0,22.0,109.0,12.0,2.0,0.2858845249451187,4.154278249154027,9.0,0.0,2.0,58.8,50.29,90.42,95.0,63.41,5.902346526851764,0.4935118211247509,2025-11-26T05:13:34.195281+00:00,48.0,San_Beda_University_20251126131334_48.0,74.58
,1,San Beda University,1990.7645171040167,301.81137821919776,11.638263054230396,53.595605898174725,300.0,279.0,10.0,32.0,270.0,33.0,19.671701258313348,14.0,0.0,156.0,62.0,117.0,84.97975130444166,1.0944593977262325,1.0,1.0,12.0,2.0,8.0,3.0,22.201696986769903,6.0,3.0,76.0,7.0,47.0,0.2346651741746861,0.1776373828524154,0.7799507294353264,2.39919946803482,0.0,20.0,17.0,102.0,16.0,1.0,1.6262065813676196,4.042113042958839,11.0,1.0,0.0,53.64,53.82,80.94,95.0,73.5,5.675630888928631,0.7658780185381819,2025-11-26T05:13:34.195508+00:00,49.0,San_Beda_University_20251126131334_49.0,70.33
,1,San Beda University,1933.4678543402915,254.38305236007588,10.986479133680442,45.80602789927465,390.0,293.0,12.0,45.0,213.0,29.0,14.609484427606173,18.0,1.0,264.0,55.0,107.0,64.6030993652116,0.0506100609020513,1.0,1.0,13.0,2.0,9.0,3.0,18.81746851661093,5.0,6.0,117.0,12.0,69.0,0.3681441551714053,2.0839381260218297,0.4111237748937593,3.3222426314139533,0.0,16.0,16.0,86.0,11.0,3.0,1.0400332555302494,3.6259821986593033,8.0,0.0,1.0,56.62,52.92,63.16,95.0,72.81,6.848155927816854,0.0431633663834194,2025-11-26T05:13:34.195727+00:00,50.0,San_Beda_University_20251126131334_50.0,70.7
,1,San Beda University,1276.33450473585,231.67445112550595,10.0,67.9334385545066,348.0,314.0,8.0,39.0,318.0,30.0,11.494397324139303,19.0,1.0,253.0,67.0,68.0,88.41773623759785,0.518210287311489,0.0,1.0,12.0,3.0,12.0,3.0,15.591963944564046,7.0,3.0,54.0,8.0,65.0,0.8329914122587024,0.1193163340498381,1.0718545955596366,2.951828194253148,1.0,14.0,17.0,107.0,9.0,3.0,1.1403643835058024,5.226100199908399,8.0,1.0,0.0,60.66,50.98,90.1,95.0,79.06,7.530571620675988,0.3693953284278019,2025-11-26T05:13:34.195939+00:00,51.0,San_Beda_University_20251126131334_51.0,69.85
,0,San Beda University,1476.0,308.0,20.87,52.027,272.0,227.0,23.0,22.0,215.0,27.0,7.0,23.0,0.0,77.0,26.0,169.0,83.46,3.0,3.0,4.0,18.0,7.0,6.0,5.0,30.0,7.0,5.0,71.43,5.0,3.0,19.0,3.0,15.79,2.0,0.0,31.0,16.0,51.61,8.0,15.0,3.0,5.0,15.0,1.0,0.0,6.43,6.19,7.38,7.11,6.11,6.64,0.5,2025-11-26T05:13:36.118459+00:00,52.0,San_Beda_University_20251126131336_52,
,1,San Beda University,1569.8481314881128,303.88326680212174,25.105665965422183,46.3879351731487,266.0,247.0,19.0,23.0,220.0,34.0,8.876538707754912,29.0,1.0,59.0,17.0,77.0,50.22979058787287,3.165084731775565,4.0,5.0,18.0,6.0,6.0,5.0,32.94720204756293,6.0,5.0,95.0,4.0,4.0,20.70190639213826,2.474830840472393,14.063463543377898,2.0908301289568687,0.0,35.0,17.0,68.0,6.0,18.0,3.452651218776268,5.3510438962180205,14.0,1.0,0.0,54.98,51.33,42.19,88.45,71.75,5.170147523200974,0.0707331327849897,2025-11-26T05:13:36.119401+00:00,52.0,San_Beda_University_20251126131336_52.0,61.79
,1,San Beda University,1499.159004670575,229.1435839715193,29.749512967218287,42.99034100605722,195.0,156.0,16.0,17.0,180.0,16.0,7.638105622620809,21.0,0.0,72.0,28.0,168.0,72.18551080699096,2.734156921951324,3.0,3.0,27.0,8.0,8.0,5.0,31.052138503112296,7.0,3.0,72.0,4.0,3.0,14.880448936092836,3.0552017380202066,19.230671261541406,2.4479661519682705,1.0,20.0,20.0,43.0,5.0,16.0,2.659917701519688,6.667003019236777,12.0,1.0,1.0,64.45,46.49,71.81,95.0,71.47,6.151444914189561,0.0,2025-11-26T05:13:36.119653+00:00,53.0,San_Beda_University_20251126131336_53.0,70.03
,1,San Beda University,2537.0646888854544,372.44839228782087,18.4640508944038,46.837195432143645,243.0,198.0,27.0,22.0,221.0,30.0,6.311621736864506,24.0,0.0,83.0,24.0,169.0,65.16450108130195,4.581201385195235,4.0,5.0,15.0,6.0,8.0,6.0,25.61649499377617,7.0,4.0,60.0,7.0,2.0,19.90604192770805,3.592128966268453,10.85572476027977,1.62417698663072,1.0,33.0,17.0,56.0,7.0,18.0,3.255242594923584,4.323448154456201,11.0,1.0,1.0,56.3,48.29,60.13,77.48,72.13,6.462604197151865,0.1018934321511768,2025-11-26T05:13:36.119875+00:00,54.0,San_Beda_University_20251126131336_54.0,61.85
,1,San Beda University,1286.0246103922757,310.90686003120913,24.007384614153995,38.077870762885496,279.0,132.0,18.0,36.0,157.0,25.0,7.060849091161807,26.0,0.0,74.0,30.0,235.0,78.81415795205686,3.479856602036965,3.0,4.0,17.0,9.0,6.0,7.0,31.11683862814666,7.0,4.0,75.0,7.0,3.0,20.360058399980268,3.023574678321489,15.051156444111424,2.051753363236921,1.0,22.0,20.0,39.0,9.0,20.0,1.7449389002950093,4.087665292486553,15.0,1.0,0.0,45.5,56.8,77.55,95.0,73.65,8.808370124769283,0.4447837432603823,2025-11-26T05:13:36.120081+00:00,55.0,San_Beda_University_20251126131336_55.0,66.53
,1,San Beda University,2009.8805088825911,269.3370401049198,18.64906678804,67.21186430851253,361.0,197.0,23.0,20.0,203.0,34.0,5.836503587427096,34.0,1.0,55.0,31.0,114.0,88.52985504210675,3.072298042903774,3.0,5.0,17.0,8.0,6.0,4.0,27.894715426941165,5.0,4.0,68.0,5.0,4.0,20.996070107008336,3.1157119492755387,15.385514752414332,2.253430471845529,1.0,29.0,16.0,56.0,8.0,10.0,2.909263127816458,4.896739040930077,17.0,1.0,0.0,61.13,52.2,89.75,92.75,70.93,7.646016872264462,0.0,2025-11-26T05:13:36.120288+00:00,56.0,San_Beda_University_20251126131336_56.0,74.82
,1,San Beda University,1281.805492425793,209.8235766739166,26.318407695019484,52.92594851739313,275.0,254.0,16.0,27.0,168.0,27.0,4.270849593580998,18.0,0.0,63.0,28.0,162.0,80.69868326474669,3.3209604446248773,3.0,3.0,14.0,5.0,9.0,3.0,32.7414848505061,8.0,4.0,73.0,6.0,3.0,23.67934313260824,3.564318500699975,11.105156255198082,1.952417016291688,0.0,29.0,16.0,54.0,6.0,11.0,2.846597305013628,5.170708978066691,18.0,0.0,0.0,58.38,52.55,75.92,85.26,76.82,6.482578951701384,0.0,2025-11-26T05:13:36.120490+00:00,57.0,San_Beda_University_20251126131336_57.0,73.84
,1,San Beda University,2087.737902401639,424.8916455987737,21.117663097508384,44.78522820920973,203.0,152.0,14.0,29.0,214.0,35.0,6.759287881244534,25.0,1.0,78.0,30.0,158.0,85.07783644758143,3.5745642609991,3.0,3.0,19.0,7.0,7.0,5.0,25.046128201402947,8.0,5.0,76.0,3.0,3.0,18.1758086641351,4.48697028748569,16.077294378248705,1.228138764625441,1.0,38.0,20.0,52.0,7.0,11.0,3.893542926237771,4.726561549693873,15.0,1.0,0.0,65.19,48.39,90.39,84.5,65.71,3.8637631121398015,0.3591828772206316,2025-11-26T05:13:36.120685+00:00,58.0,San_Beda_University_20251126131336_58.0,71.57
,1,San Beda University,1326.7295564204496,220.95756275436565,26.11875159997132,36.66394216800129,240.0,274.0,20.0,18.0,252.0,28.0,5.718118716585412,20.0,2.0,57.0,16.0,177.0,73.167676967136,2.225888746978172,3.0,4.0,18.0,7.0,7.0,4.0,31.89244068013061,6.0,5.0,77.0,5.0,4.0,18.93790412612389,2.1604348256564627,11.73836824650632,1.9640423026512368,2.0,31.0,19.0,41.0,8.0,17.0,2.718532401842325,5.764707391606195,11.0,1.0,1.0,62.45,50.96,73.5,92.71,66.35,8.601537051647048,0.8600424258339794,2025-11-26T05:13:36.120881+00:00,59.0,San_Beda_University_20251126131336_59.0,67.13
,1,San Beda University,1573.265089700463,322.1610892650425,17.061192813532195,53.10597727324814,342.0,294.0,23.0,24.0,173.0,37.0,7.3824103144237565,27.0,1.0,46.0,24.0,181.0,92.94344405698052,3.902422405342082,3.0,5.0,23.0,8.0,7.0,6.0,35.497826600416666,8.0,6.0,65.0,4.0,3.0,13.026413506296093,2.698436595328348,13.764330237069288,2.3672495612546847,1.0,29.0,17.0,49.0,7.0,5.0,2.3085446894534374,3.990947832224831,16.0,0.0,0.0,57.99,51.02,93.49,91.02,74.79,4.846352669427737,0.2479510085366285,2025-11-26T05:13:36.121138+00:00,60.0,San_Beda_University_20251126131336_60.0,70.43
,1,San Beda University,1440.2356071149734,226.00948216078933,19.98543152565536,44.62442158647863,261.0,219.0,25.0,22.0,130.0,41.0,5.053060606208595,15.0,0.0,65.0,27.0,168.0,81.37020397327564,3.019138152543789,3.0,4.0,16.0,6.0,4.0,6.0,28.83534108506213,8.0,5.0,76.0,4.0,3.0,14.61347481515526,2.638595991001862,14.57113320577564,1.264269119876512,1.0,31.0,13.0,55.0,9.0,14.0,2.9983229067665094,5.784812986583586,19.0,1.0,1.0,54.85,54.24,79.34,79.62,66.17,8.305261560614962,0.2745935730691252,2025-11-26T05:13:36.121373+00:00,61.0,San_Beda_University_20251126131336_61.0,60.54
,1,San Beda University,1730.6998062900868,267.42083630903795,23.74406975771208,45.41632523044258,196.0,263.0,10.0,24.0,185.0,32.0,5.473513895297996,16.0,1.0,88.0,25.0,162.0,80.57104397745819,3.9582511664045694,3.0,5.0,21.0,7.0,4.0,4.0,35.04780133008487,8.0,5.0,87.0,4.0,3.0,16.891810560879954,3.035126866626511,18.51241566261416,2.289910422364029,1.0,31.0,15.0,52.0,8.0,18.0,3.2386859777036063,3.5740347129554486,12.0,1.0,0.0,67.8,54.71,79.37,76.73,71.32,7.888397675875203,0.6476489360011031,2025-11-26T05:13:36.121578+00:00,62.0,San_Beda_University_20251126131336_62.0,69.19
,1,San Beda University,1379.4814939236064,287.50212242695767,18.250820741768965,47.564821866263344,307.0,196.0,26.0,20.0,148.0,21.0,6.55277624183462,32.0,0.0,69.0,36.0,214.0,42.45991373516608,4.484688454274286,3.0,5.0,21.0,8.0,6.0,5.0,37.22711818549706,10.0,3.0,97.0,8.0,4.0,21.219022954293155,2.4253059109075483,9.860089623358371,1.1846222433970268,0.0,32.0,15.0,37.0,8.0,15.0,3.085283819662059,5.564170985460286,11.0,1.0,1.0,46.98,47.76,46.86,77.82,67.2,5.547868968358344,0.4577373194659268,2025-11-26T05:13:36.121777+00:00,63.0,San_Beda_University_20251126131336_63.0,54.4
,1,San Beda University,1835.821988132545,346.3355363581748,18.21070397799029,69.59366439317313,256.0,170.0,27.0,24.0,211.0,33.0,8.681355443013933,28.0,1.0,67.0,35.0,125.0,94.32708279743,3.9866031367624992,3.0,3.0,17.0,8.0,5.0,5.0,31.550693527629704,8.0,5.0,88.0,6.0,3.0,25.417205605565144,2.0685098374105766,14.857845086569574,1.6056592236517413,1.0,14.0,15.0,52.0,8.0,19.0,2.523741199697526,3.7090835839357066,12.0,0.0,0.0,58.62,57.87,95.0,95.0,74.58,9.173170787866251,0.2714110922472829,2025-11-26T05:13:36.121971+00:00,64.0,San_Beda_University_20251126131336_64.0,75.87
,1,San Beda University,937.4177355867824,319.0381288100436,22.783158617831536,59.923896517612455,299.0,252.0,26.0,20.0,150.0,26.0,4.844163500431272,27.0,1.0,60.0,20.0,193.0,100.31155180919733,2.681245053393678,5.0,4.0,17.0,6.0,6.0,3.0,33.42296568828544,11.0,5.0,78.0,5.0,3.0,19.160578312095502,2.960610428159576,15.629298645452405,1.47622222046817,1.0,25.0,15.0,46.0,8.0,14.0,2.697678251821374,5.821613995656465,16.0,0.0,2.0,56.14,62.28,95.0,95.0,62.86,5.9976502933664815,0.2907581445852482,2025-11-26T05:13:36.122166+00:00,65.0,San_Beda_University_20251126131336_65.0,71.17
,1,San Beda University,1822.96529051404,228.42244607849392,15.99891821390801,37.87311243343954,278.0,266.0,27.0,30.0,157.0,31.0,7.47773261234688,17.0,0.0,113.0,28.0,175.0,90.32130164307236,2.461462713676056,2.0,5.0,17.0,7.0,8.0,3.0,26.86461617007637,4.0,5.0,54.0,6.0,3.0,16.95629928501235,2.870482605792997,17.20967612873222,1.8578197374420256,1.0,39.0,15.0,49.0,10.0,18.0,3.095454501711904,4.559554177546507,16.0,1.0,0.0,56.31,54.79,88.35,70.04,69.18,6.748963999296559,0.0,2025-11-26T05:13:36.122362+00:00,66.0,San_Beda_University_20251126131336_66.0,64.96
,1,San Beda University,752.5419531741853,262.8718639491876,25.16708095518593,56.54605313970323,265.0,175.0,31.0,21.0,108.0,38.0,9.036715271742526,26.0,2.0,73.0,30.0,177.0,82.2791004697868,3.383030852753522,3.0,3.0,19.0,7.0,6.0,5.0,28.50853240785028,8.0,4.0,90.0,4.0,2.0,19.943994566575164,2.279667023111999,13.373829267157022,1.6568252841297768,0.0,20.0,22.0,60.0,9.0,14.0,2.925871245673316,2.9031838741652294,18.0,1.0,2.0,53.25,55.73,83.27,95.0,65.86,7.630850855801761,1.1990778788537015,2025-11-26T05:13:36.122553+00:00,67.0,San_Beda_University_20251126131336_67.0,66.74
,1,San Beda University,1077.7373832343826,415.9320348863072,23.136034021074792,57.89299512903071,286.0,150.0,12.0,25.0,231.0,27.0,7.386554024465841,24.0,1.0,76.0,19.0,203.0,59.591882272231175,2.493834795138486,4.0,4.0,23.0,7.0,4.0,4.0,43.12588102295817,5.0,6.0,67.0,4.0,4.0,11.017842184967536,2.660673599996513,15.101513667331597,2.9334781870618065,1.0,26.0,14.0,50.0,8.0,18.0,2.736129909654581,4.118268565817306,20.0,1.0,1.0,57.09,51.38,59.58,80.61,69.4,8.670219161718897,0.3050642600178762,2025-11-26T05:13:36.122746+00:00,68.0,San_Beda_University_20251126131336_68.0,61.03
,1,San Beda University,1353.4120912077462,285.4000204096018,24.054169566851023,62.36928683504692,191.0,224.0,24.0,13.0,251.0,27.0,8.934516941542116,23.0,0.0,55.0,34.0,174.0,87.66840790490758,2.970860837324028,2.0,3.0,14.0,6.0,6.0,6.0,27.57005431899443,4.0,6.0,63.0,4.0,3.0,19.454211591281133,2.028341035248728,15.344669188933466,2.5919718832203986,0.0,30.0,16.0,64.0,6.0,18.0,3.527432815880558,4.824450201310075,16.0,1.0,0.0,53.44,51.11,87.81,82.84,78.99,5.300339584865996,0.450294669824716,2025-11-26T05:13:36.122939+00:00,69.0,San_Beda_University_20251126131336_69.0,72.16
,1,San Beda University,1600.5263744416018,316.4725238367032,28.11625450355312,64.32298030904914,358.0,201.0,20.0,28.0,220.0,17.0,6.551572028032746,26.0,1.0,94.0,24.0,177.0,87.89194353168276,2.192114931538113,4.0,5.0,18.0,9.0,6.0,3.0,21.54963408623377,5.0,5.0,49.0,6.0,3.0,15.674780533568867,3.517884943471977,16.970038597667536,1.7467354228106102,1.0,33.0,11.0,46.0,8.0,18.0,3.159392755251744,6.270147785067012,13.0,1.0,2.0,57.85,52.09,90.33,76.28,70.94,6.947577603964554,0.4298405612264053,2025-11-26T05:13:36.123133+00:00,70.0,San_Beda_University_20251126131336_70.0,65.38
,1,San Beda University,1760.1977504657302,377.9507331917411,22.30839915571175,56.29842243011776,214.0,281.0,29.0,26.0,194.0,30.0,9.014628995684342,22.0,0.0,78.0,25.0,183.0,89.6674884879825,3.596735956016181,4.0,4.0,13.0,6.0,3.0,5.0,38.56900107570194,6.0,3.0,93.0,4.0,2.0,14.576741712804369,2.6507885014908825,15.832358176245403,2.3024234026303745,1.0,30.0,18.0,69.0,6.0,16.0,2.844186847470368,4.381290896704052,15.0,1.0,1.0,58.25,51.18,89.24,86.35,66.47,6.870920050618224,0.0,2025-11-26T05:13:36.123343+00:00,71.0,San_Beda_University_20251126131336_71.0,70.15
,1,San Beda University,1195.8658997516322,371.8194979080186,25.952445161718995,60.539279395463865,219.0,216.0,23.0,20.0,187.0,30.0,7.234793338454565,17.0,1.0,76.0,26.0,179.0,88.62515640022552,3.332381044846875,2.0,3.0,12.0,9.0,6.0,5.0,29.717156480978165,6.0,5.0,71.0,4.0,3.0,16.067974832883834,3.468085749630416,14.959926532772204,1.875569522891381,0.0,28.0,16.0,51.0,7.0,18.0,2.91475459568855,4.668972818682691,13.0,1.0,0.0,57.19,56.62,82.93,88.29,71.41,7.23732888605652,0.3360169398891149,2025-11-26T05:13:36.123542+00:00,72.0,San_Beda_University_20251126131336_72.0,64.08
,1,San Beda University,1614.3761697132918,300.5796486967932,21.574813410942447,58.49247920588538,291.0,340.0,21.0,18.0,241.0,26.0,4.199248158327484,13.0,1.0,89.0,31.0,241.0,87.02814153077176,2.7975451460083733,2.0,3.0,12.0,4.0,7.0,5.0,36.90051237981291,7.0,5.0,58.0,5.0,4.0,19.80988463549737,2.659711439479732,17.308040263800642,2.753038839572627,0.0,33.0,10.0,57.0,6.0,19.0,3.641475016837213,5.268212383282853,17.0,1.0,2.0,63.81,48.74,81.66,68.86,64.55,5.56218553136737,0.4456065644856197,2025-11-26T05:13:36.123741+00:00,73.0,San_Beda_University_20251126131336_73.0,62.57
,1,San Beda University,1169.9295856694002,401.2604402736105,19.11378851924913,55.47839093202169,297.0,164.0,19.0,26.0,254.0,29.0,4.568240147955407,18.0,1.0,87.0,23.0,226.0,63.55725520781546,2.6053274621538542,4.0,4.0,19.0,7.0,6.0,7.0,35.944262464018784,7.0,4.0,59.0,5.0,3.0,15.580355366826003,2.11856488611894,18.99273268774797,1.1900575290722055,2.0,29.0,17.0,57.0,7.0,19.0,2.3661498525851616,4.537711897807712,13.0,2.0,1.0,70.68,43.92,65.98,85.96,70.22,8.619891182499694,1.3381240211200285,2025-11-26T05:13:36.123938+00:00,74.0,San_Beda_University_20251126131336_74.0,66.75
,1,San Beda University,1378.9034805889733,283.8555489324898,15.197865874472958,62.95531608842575,323.0,176.0,24.0,24.0,229.0,19.0,7.48815032046834,32.0,0.0,76.0,25.0,223.0,97.58043615921684,3.499663923785832,4.0,5.0,20.0,8.0,5.0,4.0,32.489975032114465,8.0,6.0,76.0,5.0,3.0,20.37558652794792,4.169937312529457,18.257338786424658,0.9783757433335688,1.0,25.0,13.0,37.0,7.0,13.0,4.919356703062746,5.717529880243048,18.0,2.0,0.0,49.33,41.26,95.0,85.44,70.67,5.481535126382749,0.3768219257029571,2025-11-26T05:13:36.124179+00:00,75.0,San_Beda_University_20251126131336_75.0,65.92
,1,San Beda University,1251.8284658363666,303.0633961785152,21.20160938912628,49.08831524882832,244.0,283.0,20.0,14.0,209.0,31.0,6.888231644318834,21.0,1.0,93.0,20.0,163.0,79.32782762794112,2.8119935389048587,2.0,5.0,17.0,6.0,6.0,5.0,25.51627911232107,7.0,6.0,71.0,4.0,4.0,14.966740163904587,2.111968318208939,14.00408622793757,1.914520669935971,0.0,28.0,16.0,53.0,7.0,14.0,3.149032784634169,5.329289559050124,20.0,0.0,2.0,56.39,59.03,80.22,85.57,65.32,5.874400900425862,0.7621556683519851,2025-11-26T05:13:36.124383+00:00,76.0,San_Beda_University_20251126131336_76.0,71.31
,1,San Beda University,1550.1492069806304,234.09286047923527,17.50391252793424,50.41918771784091,342.0,229.0,25.0,14.0,164.0,21.0,5.131512822090347,21.0,1.0,83.0,34.0,169.0,102.48876136682368,3.288651263543804,4.0,5.0,18.0,8.0,6.0,5.0,38.25777356335952,7.0,5.0,62.0,3.0,3.0,15.54179575547016,2.490126888074913,12.552777170462424,0.9309798328259756,1.0,34.0,15.0,52.0,10.0,23.0,3.7283711813444578,5.355262364542543,18.0,1.0,2.0,57.67,61.43,95.0,76.4,66.13,8.54549669439622,1.068743079650451,2025-11-26T05:13:36.124582+00:00,77.0,San_Beda_University_20251126131336_77.0,70.37
,1,San Beda University,1420.990950711196,194.3727554033248,21.434706189704883,65.14354282960647,342.0,195.0,26.0,17.0,201.0,32.0,8.093876658234809,20.0,0.0,97.0,28.0,184.0,83.44444374950616,3.252440508796174,3.0,3.0,19.0,9.0,5.0,5.0,20.702420221501235,8.0,6.0,90.0,5.0,4.0,11.742406265267483,2.8194661456029926,16.58907496600356,3.2741231266324067,1.0,21.0,16.0,41.0,7.0,16.0,2.3920271259531507,5.786926790769872,17.0,1.0,1.0,50.89,51.97,83.88,95.0,70.08,5.8951120325893145,0.4721856154256104,2025-11-26T05:13:36.124829+00:00,78.0,San_Beda_University_20251126131336_78.0,71.05
